medallion,hack_license,vendor_id,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount,rate_code,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,credit_card
91E9C40ADC74DC5A5FE7F6178EAF6EC4,F99CD81889653AC5C9FAD73804C67F26,CMT,CSH,5.00,0.50,0.50,0.00,0.00,6.00,1,2013-01-20 02:41:18,2013-01-20 02:44:50,1,212,0.60,-73.983559,40.664589,-73.993423,40.665100,
8CFF9EF878C65575A5E5EE8A8752A221,2A49F63A7FA26AFD0C505958ED92EA1A,CMT,CSH,34.50,0.50,0.50,0.00,0.00,35.50,1,2013-01-20 23:23:08,2013-01-20 23:51:12,1,1683,11.20,-73.987984,40.749096,-73.861244,40.833679,
E86B8B9898F9744F9394DC7526DBB0F7,42071390A4B98D8450A244BDB313D007,CMT,CSH,8.50,0.50,0.50,0.00,0.00,9.50,1,2013-01-20 01:04:26,2013-01-20 01:13:11,1,525,1.60,-73.986229,40.748508,-73.972885,40.755589,
B94FC976AA80935B3D978C872D8BDCA5,683E38ACE83AD7B4E114D7945A912753,CMT,CSH,5.00,0.00,0.50,0.00,0.00,5.50,1,2013-01-20 11:14:35,2013-01-20 11:18:04,1,209,1.10,-73.958511,40.764462,-73.953918,40.777966,
B11FEAD7020BDFAC7B8B10A6968513B3,0DA5FD8B8985FF617C8F517941BA9DB8,CMT,CSH,5.00,0.00,0.50,0.00,0.00,5.50,1,2013-01-20 18:47:53.000,2013-01-20 18:52:58.000,1,304,0.50,-73.985786,40.756557,-73.991096,40.750904,
7AC1EA1F838B9D3F924A67A81735F13E,83DD100CBA4DD88AF2DEB3954FECB457,CMT,CSH,29.50,0.00,0.50,0.00,4.80,34.80,1,2013-01-20 12:23:06,2013-01-20 12:43:11,1,1205,9.90,-73.971306,40.762703,-73.872826,40.774345,
F705F654C2CE9B2700C0CAC60BE9B7D3,C02C74CC8721B4579F7DED1A1458E4E2,CMT,CSH,5.50,0.00,0.50,0.00,0.00,6.00,1,2013-01-20 16:54:53,2013-01-20 17:00:35,1,341,0.60,-73.978699,40.745914,-73.990135,40.750423,
77E5E449C5B604466F277408FE12DF77,93A57D492D8F932C6E639066739E8F77,CMT,CSH,13.50,0.00,0.50,0.00,0.00,14.00,1,2013-01-20 13:00:37,2013-01-20 13:15:52,2,915,3.30,-73.959198,40.774780,-74.000435,40.758560,
0542902E3D56DFE64D5B944A9D9F54B0,D8F9C42F5EAF44378C1E8C084DE8CE05,CMT,CSH,7.00,0.00,0.50,0.00,0.00,7.50,1,2013-01-20 19:26:16,2013-01-20 19:33:39,1,443,1.30,-73.963104,40.758446,-73.978081,40.748463,
CD889490B0FD5AA03DBF444E1F1C93AC,0AFD4FDF783011C37E42FB8AFD9B74BE,CMT,CSH,17.50,0.00,0.50,0.00,0.00,18.00,1,2013-01-19 19:27:57,2013-01-19 19:54:27,3,1590,2.90,-73.984245,40.725037,-73.990646,40.755592,
589A1D907871256955793D7BF5A5FF72,C40942C50CBC5C0D8A5366A3B7F064BC,CMT,CSH,31.50,0.50,0.50,0.00,0.00,32.50,1,2013-01-20 23:03:30,2013-01-20 23:25:45,2,1335,10.90,-73.781975,40.644676,-73.936623,40.663765,
0712D9CBFC2BBB6C30BEBF1A8AA5F482,4F33F71CB7422A28880C770E41FFCD95,CMT,CSH,9.50,0.00,0.50,0.00,0.00,10.00,1,2013-01-20 15:57:43,2013-01-20 16:07:35,2,591,2.20,-73.961952,40.779488,-73.982224,40.751682,
CA3BA304DEEB43DA8E4C95FE02EA61E4,847C7FB789F51FAD85966705302F4592,CMT,CSH,9.00,0.00,0.50,0.00,0.00,9.50,1,2013-01-20 13:20:36,2013-01-20 13:31:33,1,657,1.40,-73.994743,40.740131,-74.005905,40.733822,
8E60292AA82F901C7A8D8CAC402487C6,AC3CC543CAC4BD3D5676961BC1AFF213,CMT,CSH,11.50,0.00,0.50,0.00,0.00,12.00,1,2013-01-20 10:52:24,2013-01-20 11:02:47,1,623,2.90,-73.978783,40.724171,-74.008530,40.711597,
69799E53EFABCDD0EF3C3A69FE8EA3E3,52B22671D3C60454AACEDFCFF65A5B4A,CMT,CSH,6.50,0.00,0.50,0.00,0.00,7.00,1,2013-01-20 11:34:10,2013-01-20 11:40:11,1,361,1.30,-74.001495,40.735462,-73.988136,40.749168,
54259D803495CD413248952C07AC3B87,1888A74A21FC5D39739EC2535366291B,CMT,CSH,11.50,0.50,0.50,0.00,0.00,12.50,1,2013-01-20 05:42:50,2013-01-20 05:55:09,2,739,2.40,-73.992676,40.737492,-74.000198,40.747719,
7ECB3444AB7724346F09FECCF1EF6A0B,7CB63C2974D75FC01AFD5F5850BFA913,CMT,CSH,6.00,0.00,0.50,0.00,0.00,6.50,1,2013-01-20 08:39:32,2013-01-20 08:45:22,1,350,0.80,-73.956383,40.763397,-73.968460,40.762089,
B198291108B2CD6057094CE67EBC305F,A537C8CF12D43202C39CA4C32CF00F73,CMT,CSH,7.50,0.00,0.50,0.00,0.00,8.00,1,2013-01-20 07:22:36,2013-01-20 07:27:47,1,310,2.00,-73.998055,40.756531,-73.979530,40.781506,
510C055E0D807390F7D215DC4A3AA12F,064AF7B8FDA502177B71668AC2CBCAAD,CMT,CSH,8.50,0.00,0.50,0.00,0.00,9.00,1,2013-01-19 18:37:54,2013-01-19 18:48:23,2,628,1.60,-73.998077,40.726131,-74.004646,40.742195,
AEF07D255D7C6C4F8D104E556F1B7844,6CDBE4031EDFFDC59D5E35A159B1729E,CMT,CSH,5.50,0.00,0.50,0.00,0.00,6.00,1,2013-01-20 15:05:23,2013-01-20 15:10:11,1,288,0.80,-73.987457,40.733219,-73.976456,40.735195,
1DC934AD2DA4FAB518E537C52010528F,F2ACB4C6A25FADB58168E16921D40E88,CMT,CSH,8.50,0.00,0.50,0.00,0.00,9.00,1,2013-01-20 11:51:52,2013-01-20 12:03:49,1,717,1.60,-73.994766,40.750313,-73.974236,40.759457,
4EA2B2B6FA3CB73124F34B6FB6114584,33A5D39ADFCFF7E2818B0DCF5F65FCF4,CMT,CSH,8.00,0.00,0.50,0.00,0.00,8.50,1,2013-01-20 12:31:19,2013-01-20 12:38:02,2,403,1.90,-73.993568,40.741688,-73.993568,40.741688,
61CC640FFF95E5457555EA160F0B854C,55777C42A915C7E18B9E0701969FE95E,CMT,CSH,11.00,0.00,0.50,0.00,0.00,11.50,1,2013-01-20 11:40:55,2013-01-20 11:51:11,3,616,3.00,-73.994347,40.755959,-74.002235,40.718956,
F320129217B81B14FA7117FB5B7EA9A2,F86F969F57E81DDA839A214FB6BC854A,CMT,CSH,7.00,0.50,0.50,0.00,0.00,8.00,1,2013-01-19 23:00:20,2013-01-19 23:07:54,1,453,1.30,-73.993073,40.749474,-73.982544,40.762447,
F320129217B81B14FA7117FB5B7EA9A2,F86F969F57E81DDA839A214FB6BC854A,CMT,CSH,7.00,0.50,0.50,0.00,0.00,9.0,1,2013-01-19 23:00:20,2013-01-19 23:07:54,1,453,1.30,-73.993073,40.749474,-73.982544,40.762447,
554EF33CB13B51E165EF3E9853EEE2C8,F1E627B3931EAA861CF8B492410C355A,CMT,CSH,5.00,0.00,0.50,0.00,0.00,5.50,1,2013-01-20 10:38:33,2013-01-20 10:41:44,1,190,0.90,-73.979256,40.752930,-73.967728,40.762878,
D4E65A3649FB55239F67FB12A60AC4A5,353F5DF2B8370D334DD03EB8002FDECA,CMT,CSH,10.50,0.00,0.50,0.00,0.00,11.00,1,2013-01-20 17:11:36,2013-01-20 17:25:08,1,811,1.70,-73.959549,40.770161,-73.983177,40.765030,
45AAD44BA2E86B2B1FD77EF2BDB5F4E3,7475188130474A0C928D3FFD66AE7204,CMT,CSH,7.50,0.00,0.50,0.00,0.00,8.00,1,2013-01-20 14:42:22,2013-01-20 14:51:43,1,561,1.20,-73.972168,40.756920,-73.985756,40.748081,
56CF5E3DD6328847A51069D962EA293E,871EB96C40DF43F82C182CFAB7FAB045,CMT,CSH,6.50,0.00,0.50,0.00,0.00,7.00,1,2013-01-20 11:11:26,2013-01-20 11:19:32,1,485,0.70,-73.996025,40.748966,-73.999512,40.756447,
A977D837D54F55D89690F2F9ED2F29AD,065C30785C8CC6EB7E18E0DC4A099C67,CMT,CSH,5.50,0.50,0.50,0.00,0.00,6.50,1,2013-01-19 21:22:26,2013-01-19 21:26:40,4,253,0.90,-73.949486,40.781090,-73.950760,40.770905,
C04629DE317782EB6A5820DBA0E7ED21,D429B2DAD0BB4AFE342DDD61D66F1AD8,CMT,CSH,8.50,0.00,0.50,0.00,0.00,9.00,1,2013-01-19 17:52:53,2013-01-19 18:01:21,1,507,1.90,-73.980766,40.780224,-73.953285,40.772728,
A2AEC88420F7268722B02A3D84D62CA7,6730F8A78C0DDA4165D4E8C2F456D6E0,CMT,CSH,9.50,0.00,0.50,0.00,0.00,10.00,1,2013-01-20 13:13:44,2013-01-20 13:25:00,1,676,2.00,-73.985420,40.738426,-73.990868,40.757595,
0F3C918235350DA592FCE56094B81685,D176C988A6F7978DDF99D9ED3EB4D93D,CMT,CSH,34.50,0.50,0.50,0.00,0.00,35.50,1,2013-01-20 05:48:00,2013-01-20 06:10:03,4,1322,11.70,-74.004379,40.719673,-73.908554,40.777908,
26C4DECBE64BAB28ED8554017434CBBC,E965C261A82BFCFB6985F722CBCA8A93,CMT,CSH,17.00,0.00,0.50,0.00,0.00,17.50,1,2013-01-19 15:10:41,2013-01-19 15:23:45,2,784,5.30,-73.977051,40.763802,-73.956581,40.821766,
D2868A11E1599F3B4EC71DC681D7CDAF,51BA73DC1826046866CE749F116020C2,CMT,CSH,8.50,0.00,0.50,0.00,0.00,9.00,1,2013-01-20 13:51:00,2013-01-20 13:59:54,1,533,2.00,-74.001747,40.730637,-73.989326,40.741791,
5D67A37D45DFCF93CB88B967C895C2AC,071554E7B16DBCA345EF6F88EE9D6AF5,CMT,CSH,4.50,0.00,0.50,0.00,0.00,5.00,1,2013-01-20 09:37:52,2013-01-20 09:39:55,1,122,0.80,-73.981712,40.741344,-73.975266,40.752956,
CC41C73A3A412257B021EDA7647B7AEE,896A8398B4034B53BC943C903CDEA7E3,CMT,CSH,4.00,0.00,0.50,0.00,0.00,4.50,1,2013-01-20 15:00:16,2013-01-20 15:02:37,3,140,0.50,-73.971153,40.751335,-73.977196,40.746216,
F603D179CACCD05BB9DFED00C077256E,ED4D0063B57040B51432B89A7AD90180,CMT,CSH,27.50,0.00,0.50,0.00,0.00,28.00,1,2013-01-20 19:47:15,2013-01-20 20:12:07,1,1491,9.20,-73.954399,40.766022,-73.910049,40.880024,
225884AD82DA75AF48664887B58F4495,E89E38413F9EB980DB152627CDE06D92,CMT,CSH,8.50,0.50,0.50,0.00,0.00,9.50,1,2013-01-18 23:22:00,2013-01-18 23:32:21,4,621,1.40,-73.976669,40.751667,-73.993538,40.741508,
225884AD82DA75AF48664887B58F4495,E89E38413F9EB980DB152627CDE06D92,CMT,CSH,8.50,0.50,0.50,0.00,0.00,10.5,1,2013-01-18 23:22:00,2013-01-18 23:32:21,4,621,1.40,-73.976669,40.751667,-73.993538,40.741508,
C28DA92FB1D60B9EBFB7EFA6AE6C4577,BA25A1B7F22CCBDC9D4527B4EFEADE98,CMT,CSH,24.50,0.00,0.50,0.00,0.00,25.00,1,2013-01-20 12:43:29,2013-01-20 13:11:21,1,1672,6.50,-74.009933,40.709972,-73.974442,40.788441,
C28DA92FB1D60B9EBFB7EFA6AE6C4577,BA25A1B7F22CCBDC9D4527B4EFEADE98,CMT,CSH,24.50,0.00,0.50,0.00,0.00,26.0,1,2013-01-20 12:43:29,2013-01-20 13:11:21,1,1672,6.50,-74.009933,40.709972,-73.974442,40.788441,
88881FF2B57E6E56D216C52A3DF0C48D,B0CBA8FA0BBF8430EF0DDC58D2EEA712,CMT,CSH,3.50,0.00,0.50,0.00,0.00,4.00,1,2013-01-20 11:55:17,2013-01-20 11:56:30,1,73,0.40,-73.978394,40.745586,-73.973831,40.751163,
84883E3A8A6A7F0040E63BB1406F2BA7,6E3F5DF57647CC19ACE7FC8559F65FF8,CMT,CSH,4.00,0.50,0.50,0.00,0.00,5.00,1,2013-01-20 23:25:11,2013-01-20 23:27:28,1,136,0.50,-73.973427,40.758121,-73.967270,40.760574,
2794F94A1FD11065B98B2E0DB4FC330C,E96608063D3E79EA8ACBD1745E3367BF,CMT,DIS,22.50,0.50,0.50,0.00,0.00,23.50,1,2013-01-20 04:07:14,2013-01-20 04:32:09,2,1495,6.10,-74.001526,40.746403,-73.962326,40.675346,
977D2C988810E2B86E04403B8E7420AC,B8FA2E09DF42AA5EB5CBDBFC83914993,CMT,CSH,6.50,0.00,0.50,0.00,0.00,7.00,1,2013-01-20 10:49:51,2013-01-20 10:55:23,1,331,1.30,-73.972130,40.763077,-73.962029,40.779217,
E11DF7327D10A3BC3C93A0E3A7F4DE7A,F4C08E5B30603FB8148A898BB8D30DA0,CMT,CSH,17.50,0.50,0.50,0.00,0.00,18.50,1,2013-01-20 20:34:45,2013-01-20 20:47:15,1,750,5.70,-73.864677,40.770527,-73.808472,40.776855,
DED4170ED1EB2C4DD59AD353F4ECD8F6,26E360A3257DFA700C6359FD5F1A6869,CMT,NOC,14.00,0.50,0.50,0.00,0.00,15.00,1,2013-01-20 00:53:20,2013-01-20 01:10:12,1,1011,2.90,-73.985420,40.717930,-73.985191,40.717789,
FD3BA4AA4E1125787E8D857AF30C837D,0E5FAE1C6310132B0B846123B9077437,CMT,CSH,4.50,0.00,0.50,0.00,0.00,5.00,1,2013-01-20 11:54:36,2013-01-20 11:56:44,1,127,0.60,-73.951645,40.769726,-73.945557,40.778008,
6489FAF61426EED0D4B7467AF48B39F5,35A9FE5F433C3FA6475805AA832713A8,CMT,CSH,9.50,0.00,0.50,0.00,0.00,10.00,1,2013-01-18 10:13:57,2013-01-18 10:26:51,2,774,1.10,-73.991592,40.750835,-73.986031,40.758919,
2C46A000B2E9A770A8BBC7A9D4929BF3,AF28FB112B8E32408220F6D94C4DBF67,CMT,CSH,7.50,0.00,0.50,0.00,0.00,8.00,1,2013-01-18 07:20:52,2013-01-18 07:27:52,1,420,1.50,-73.960152,40.770290,-73.975677,40.751823,
F4681969649B9A04CA79BDBCA0F5231E,71A5FC7776954823CB52127B2E3389F2,CMT,CSH,22.50,0.00,0.50,0.00,0.00,23.00,1,2013-01-18 09:02:08,2013-01-18 09:27:41,1,1533,5.90,-73.972298,40.760281,-74.008667,40.707291,
6C125C5EA35888CA6A7E015E2AA3A35A,6CC20BF1CC5308A411B9F367075D86ED,CMT,CSH,13.50,0.00,0.50,0.00,0.00,14.00,1,2013-01-18 13:17:32,2013-01-18 13:35:15,1,1062,3.10,-73.999130,40.722523,-73.988068,40.756275,
05E11B661B95C6514B884E5E25BF3851,CC951B27C313E5176C31B17221975967,CMT,CSH,8.50,0.00,0.50,0.00,0.00,9.00,1,2013-01-18 15:19:15,2013-01-18 15:28:30,1,554,1.40,-73.978065,40.773640,-73.960304,40.769657,
05E11B661B95C6514B884E5E25BF3851,CC951B27C313E5176C31B17221975967,CMT,CSH,5.50,0.00,0.50,0.00,0.00,6.00,1,2013-01-18 13:53:24,2013-01-18 13:57:22,1,237,0.80,-73.972748,40.792702,-73.966896,40.803627,
05E11B661B95C6514B884E5E25BF3851,CC951B27C313E5176C31B17221975967,CMT,CSH,7.00,0.00,0.50,0.00,0.00,7.50,1,2013-01-18 08:58:40,2013-01-18 09:07:55,1,555,0.50,-73.969139,40.761150,-73.974525,40.752903,
FCC400DEE2F65A9DB9E178B3994A0590,FD57675215A2F032DA7A9FA0C2837090,CMT,CSH,4.50,0.00,0.50,0.00,0.00,5.00,1,2013-01-18 08:48:18,2013-01-18 08:51:09,1,171,0.60,-73.976059,40.744686,-73.983566,40.742332,
8915A217AB9EA63B2A1A5A722A53BB4D,3057ED379D86D22F0D349626BE93B518,CMT,CSH,4.50,0.00,0.50,0.00,0.00,5.00,1,2013-01-18 13:40:59,2013-01-18 13:45:04,2,245,0.50,-73.963348,40.771915,-73.955627,40.768417,
BA5B16B50E8CFE6EE8D555E4C6E3F204,2BEDC0FB2B82894FEF2590D213315506,CMT,CSH,7.00,0.00,0.50,0.00,0.00,7.50,1,2013-01-18 09:54:42,2013-01-18 10:03:54,2,551,0.50,-74.010605,40.712627,-74.003761,40.717548,
4C13787D72BFD049D81D0E516F0A18ED,CA7824388C46677928E0195D05FF79A1,CMT,CSH,12.50,0.00,0.50,0.00,0.00,13.00,1,2013-01-18 12:52:50,2013-01-18 13:09:46,1,1015,2.50,-73.992126,40.768089,-73.990547,40.741745,
4C13787D72BFD049D81D0E516F0A18ED,CA7824388C46677928E0195D05FF79A1,CMT,CSH,12.50,0.00,0.50,0.00,0.00,14.0,1,2013-01-18 12:52:50,2013-01-18 13:09:46,1,1015,2.50,-73.992126,40.768089,-73.990547,40.741745,
4C13787D72BFD049D81D0E516F0A18ED,CA7824388C46677928E0195D05FF79A1,CMT,CSH,6.50,0.00,0.50,0.00,0.00,7.00,1,2013-01-18 15:30:18,2013-01-18 15:51:13,1,1255,0.90,-73.959747,40.762699,-73.954575,40.789528,
9057F17F4BAC7C1DA51D0DA3D86091A5,90112EF5AD97242EAB739B7EC4E376FF,CMT,CSH,4.50,0.00,0.50,0.00,0.00,5.00,1,2013-01-18 10:26:21,2013-01-18 10:29:28,1,186,0.70,-73.979401,40.784798,-73.974709,40.777981,
C9183CD008A662AEF66C7673FFC33444,31A0F737F014C118FBB961CB72D8E04A,CMT,CSH,5.00,0.50,0.50,0.00,0.00,6.00,1,2013-01-20 20:20:36,2013-01-20 20:24:24,1,228,0.80,-73.973221,40.763817,-73.966820,40.757038,
36A5A5FA41BF6046493A8649E77BC4AE,4CF3F4A54BBB08A03137A089E458D5AA,CMT,CSH,18.00,0.00,0.50,0.00,0.00,18.50,1,2013-01-20 14:42:05,2013-01-20 15:05:35,1,1409,3.80,-73.951973,40.777397,-73.991112,40.735485,
772E85BC147424A5D001D6330682AF52,2291664C31D8075A87DB91E82294A73E,CMT,CSH,8.50,0.50,0.50,0.00,0.00,9.50,1,2013-01-20 00:28:05,2013-01-20 00:36:34,2,509,1.90,-74.002525,40.739632,-73.983658,40.757240,
75347BC70365ACCFCF964207A33775B5,C4C39F5993BF2AAFB1D8003E3AA4F99F,CMT,CSH,10.00,0.00,0.50,0.00,0.00,10.50,1,2013-01-20 15:34:29,2013-01-20 15:45:53,1,683,2.10,-73.984886,40.728092,-73.982277,40.751343,
9B13A499EA400719BB93B397DC21C2E1,E186FD46D9DFDD9C8CF2139E8435A515,CMT,CSH,4.50,0.00,0.50,0.00,0.00,5.00,1,2013-01-20 14:29:54,2013-01-20 14:33:17,1,203,0.50,-73.959404,40.777325,-73.963219,40.775036,
07AED5A40772C97021BA74BD9C7222B9,26E9DA505BECBB12057FCC4E5690F484,CMT,CSH,13.50,0.00,0.50,0.00,0.00,14.00,1,2013-01-20 11:41:33,2013-01-20 11:54:57,3,803,3.60,-73.982132,40.764439,-74.008789,40.719166,
2483C9B65BA549DCFB311B58CDC40BE7,638737C6E753CB36F226C4EDB2EE299C,CMT,CSH,7.00,0.00,0.50,0.00,0.00,7.50,1,2013-01-20 13:33:20,2013-01-20 13:41:12,1,472,1.10,-73.990906,40.730320,-73.982460,40.741859,
8EFE467A2378D86F5E932D16D0BAD84D,D4E7CD8A1BCA19F394289D94C38B1435,CMT,CSH,7.00,0.50,0.50,0.00,0.00,8.00,1,2013-01-20 20:37:45,2013-01-20 20:44:54,1,428,1.30,-73.966782,40.757019,-73.982513,40.748508,
2A02CB9A1BE414F65B1A409D98F1CACD,A7E1D7D3049AC5512F00C12E92DAE760,CMT,CSH,8.50,0.00,0.50,0.00,0.00,9.00,1,2013-01-20 18:43:37,2013-01-20 18:53:07,1,569,1.80,-73.972260,40.763744,-73.986710,40.748642,
890B5C03A78DBBD5268321323F3C8CA2,206A8D5495DF458D9D63A8DF7F3C2E5C,CMT,CSH,4.50,0.00,0.50,0.00,0.00,5.00,1,2013-01-20 10:23:24,2013-01-20 10:26:04,1,159,0.80,-73.992226,40.730724,-74.000801,40.720734,
0DCCDF01D48526F7B5EDD550196641EE,83F2D7BA5E8931881753056CEF79680F,CMT,CSH,6.00,0.00,0.50,0.00,0.00,6.50,1,2013-01-20 18:23:13,2013-01-20 18:29:36,2,383,0.80,-73.988220,40.739449,-73.989311,40.747810,
2204F3E184DA1E40DA31096D738E7FFD,AB66F7C22EEA61B7919A12378F62C9A9,CMT,CSH,9.50,0.50,0.50,0.00,0.00,10.50,1,2013-01-20 23:07:15,2013-01-20 23:15:59,1,523,2.30,-74.001343,40.741409,-73.972649,40.751713,
312E0CB058D7FC1A6494EDB66D360CD2,83E7B223A9EC2F82A4EA5EB61B2D8F57,CMT,CSH,8.00,0.00,0.50,0.00,0.00,8.50,1,2013-01-20 13:15:45,2013-01-20 13:23:34,3,468,1.50,-73.979393,40.761177,-73.962776,40.769375,
F4681969649B9A04CA79BDBCA0F5231E,71A5FC7776954823CB52127B2E3389F2,CMT,CSH,5.50,0.00,0.50,0.00,0.00,6.00,1,2013-01-18 07:56:15,2013-01-18 08:01:27,1,312,0.90,-73.980255,40.748592,-73.971725,40.758034,
6C125C5EA35888CA6A7E015E2AA3A35A,6CC20BF1CC5308A411B9F367075D86ED,CMT,CSH,8.00,0.00,0.50,0.00,0.00,8.50,1,2013-01-18 13:39:38,2013-01-18 13:48:22,1,524,1.80,-73.989159,40.757580,-73.981682,40.778378,
E1D9CC4DBCBB07780CDCB57CDBB44718,08FB3C195965E9202617D276320DBA79,CMT,CSH,29.50,0.00,0.50,0.00,4.80,34.80,1,2013-01-18 14:26:10,2013-01-18 14:46:48,1,1237,10.50,-73.955345,40.764954,-73.861458,40.767769,
E1D9CC4DBCBB07780CDCB57CDBB44718,08FB3C195965E9202617D276320DBA79,CMT,CSH,13.50,0.00,0.50,0.00,0.00,14.00,1,2013-01-18 11:24:05,2013-01-18 11:32:27,2,501,3.90,-73.978745,40.736778,-74.012634,40.701778,
E1D9CC4DBCBB07780CDCB57CDBB44718,08FB3C195965E9202617D276320DBA79,CMT,CSH,13.50,0.00,0.50,0.00,0.00,15.0,1,2013-01-18 11:24:05,2013-01-18 11:32:27,2,501,3.90,-73.978745,40.736778,-74.012634,40.701778,
05E11B661B95C6514B884E5E25BF3851,CC951B27C313E5176C31B17221975967,CMT,CSH,7.00,0.00,0.50,0.00,0.00,7.50,1,2013-01-18 10:41:43,2013-01-18 10:50:00,1,497,1.00,-73.991211,40.749825,-73.978645,40.756111,
FCC400DEE2F65A9DB9E178B3994A0590,FD57675215A2F032DA7A9FA0C2837090,CMT,CSH,17.50,0.00,0.50,0.00,0.00,18.00,1,2013-01-18 08:18:28,2013-01-18 08:34:09,1,940,5.30,-74.008026,40.704681,-73.973564,40.754547,
8915A217AB9EA63B2A1A5A722A53BB4D,3057ED379D86D22F0D349626BE93B518,CMT,CSH,19.50,0.00,0.50,0.00,0.00,20.00,1,2013-01-18 07:03:33,2013-01-18 07:19:08,1,934,5.90,-73.961662,40.755829,-74.007324,40.707954,
567795EE39A864413A65BFA51653F9DB,81C8FA277A84ECA557914A50F46B4D40,CMT,CSH,4.50,0.00,0.50,0.00,0.00,5.00,1,2013-01-18 10:54:28,2013-01-18 10:57:37,1,189,0.60,-73.957344,40.782238,-73.945984,40.777386,
567795EE39A864413A65BFA51653F9DB,81C8FA277A84ECA557914A50F46B4D40,CMT,CSH,4.00,0.00,0.50,0.00,0.00,4.50,1,2013-01-18 11:41:44,2013-01-18 11:43:34,1,109,0.50,-73.954987,40.784153,-73.956696,40.777966,
E96365994DFF88A7F05EC7FB4AE538AB,1C9A870CF518ACB0078B2C484B51681A,CMT,CSH,8.50,0.00,0.50,0.00,0.00,9.00,1,2013-01-18 08:41:18,2013-01-18 08:51:51,1,632,1.20,-73.978554,40.741348,-73.993401,40.750080,
6B9F3F55C8FD8DA7FF7CCEF44B4BF84A,1A2FC9BD2A4FB41230FA07D15B706DF6,CMT,CSH,8.00,0.00,0.50,0.00,0.00,8.50,1,2013-01-18 08:09:58,2013-01-18 08:20:02,1,604,1.20,-73.991524,40.750046,-73.981560,40.758900,
549EEAD18513BA2D6C6BB22D3C52B939,AE6B0C0EAE180D5CD569D53110E8E8B8,CMT,CSH,6.50,0.00,0.50,0.00,0.00,7.00,1,2013-01-20 18:30:08,2013-01-20 18:36:29,2,380,1.00,-74.005768,40.740334,-73.995331,40.749588,
5325198A7B4E37A6EA8263A06EA2E1DF,DED1B949D29BBE02D482DDDE56AD8CF0,CMT,CSH,7.00,0.00,0.50,0.00,0.00,7.50,1,2013-01-20 19:50:17,2013-01-20 19:56:57,2,399,1.50,-74.000595,40.730049,-73.988403,40.746117,
E0823C1A42818C959E00B24F99DD912C,B4F0F6CF8357A604AE5ACDD7A337B17E,CMT,CSH,7.50,0.00,0.50,0.00,0.00,8.00,1,2013-01-20 14:31:00,2013-01-20 14:39:23,1,503,1.50,-73.983910,40.767288,-73.992302,40.749027,
0B5D05352D0036C5FCC7AB657048314D,91D3E6030D92D4185BC80C71F6F73300,CMT,CSH,7.50,0.50,0.50,0.00,0.00,8.50,1,2013-01-20 22:42:57,2013-01-20 22:49:41,2,403,1.60,-74.014442,40.716927,-74.000595,40.728844,
969AC7F9036B11FA445DED19BC613842,6AF1C074705E69CF4B02691B938015F5,CMT,CSH,21.00,0.00,0.50,0.00,0.00,21.50,1,2013-01-20 12:21:25,2013-01-20 12:46:17,2,1492,5.00,-73.983154,40.781742,-73.996689,40.726906,
E341F129B04FA78EBD58D7E5FC54B1E8,04B4848DECF02A49D8520F7DE202E24A,CMT,CSH,13.00,0.00,0.50,0.00,0.00,13.50,1,2013-01-20 11:51:00,2013-01-20 12:04:08,1,787,3.60,-73.986946,40.756294,-74.009819,40.709961,
2A4681196DB5419EB816DFE971E070A5,D30349FEA5BA9FB7FE82B56CE7689178,CMT,CSH,10.50,0.00,0.50,0.00,0.00,11.00,1,2013-01-20 19:29:43,2013-01-20 19:39:30,1,586,2.70,-73.987793,40.733585,-73.981186,40.763268,
6F3F1898E2F43BFCE856BE826285FB01,00B1DC227BA089047F1236C21B1AA1F8,CMT,CSH,6.50,0.00,0.50,0.00,0.00,7.00,1,2013-01-20 16:59:07,2013-01-20 17:04:14,1,306,1.20,-73.948509,40.803749,-73.937019,40.818699,
DD98E2C3AF5C47B4449F720ECC5778D4,79807332B275653A2473554C7328500A,CMT,CSH,7.00,0.00,0.50,0.00,0.00,7.50,1,2013-01-20 16:43:25,2013-01-20 16:50:31,1,426,1.30,-73.989075,40.742062,-73.996658,40.725834,
0654DD90E7D0F7F266837C94CCB65825,3F5BFB1F34B726592F322F245E5D179A,CMT,CSH,9.00,0.00,0.50,0.00,0.00,9.50,1,2013-01-20 12:40:19,2013-01-20 12:49:23,1,543,2.00,-73.976173,40.750038,-73.989738,40.728638,
4E67DD5E52DAD3CC9F8C84132F96AD2D,814EFBF4E88B07D6C145F53D094287D5,CMT,CSH,22.00,0.50,0.50,0.00,0.00,23.00,1,2013-01-20 20:23:55,2013-01-20 20:42:00,3,1084,6.60,-73.973618,40.746632,-73.985146,40.687012,
E1690871254B27C490029EE0BAE07274,56A69BF66BCD335F8D5A38A5F6F02144,CMT,CSH,7.00,0.00,0.50,0.00,0.00,7.50,1,2013-01-20 16:31:57,2013-01-20 16:38:12,1,375,1.50,-73.964417,40.773113,-73.975922,40.758942,
